DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
LB202200000112,LBGE81FL,LB,2022,112,LB2022MIS,488.264679,616.0726318,685.6827393,745.5977173,877.1878662,69.51456451,70.3279953,90.05576324,55.0802536,68.35915375,26.47517395,25.97799301,26.79883003,27.38653564,26.60238075,10.11804199,10.17627335,10.17627335,10.0947485,10.17627335,NA,74.54882813,0.47127223,0.488110065,0.513361871,0.500344217,0.523064256,0,0,0,0,0,30.94945526,14,0,0.07759051,0.059566066,0.549650371,0.669822752,0.495658487,22.43659973,22.8957386,23.52488327,23.81893921,23.85842896,0.718990445,43.32590485,0.368822992,1.197975159,0.447564036,0.493828773,0.433022857,0.341770798,0.422968805,0.403324515,0.576634824,0.436912209,0.305143535,0.436787665,0.446981132,31.04318619,31.51086617,31.70739365,31.39502335,31.42624474,25.96504593,26.40477562,26.60130119,26.32853127,26.32015419,20.9251461,21.33459091,21.5311203,21.3002758,21.24997139,0,18.39802742,19.81348419,20.25093651,20.25134277,21.11447716,3.292404652,3.354513884,3.364974022,3.415075302,3.36507535,228.8700867,235.9162292,303.0353088,188.1032104,230.0337067,2542.5979,2697.743164,3679.007568,2303.047852,2762.55835,25.90312958,26.1260376,26.40010452,26.44807053,26.17529678,25.28528786,24.61076355,24.42713356,24.87680054,25.50964546,26.10881615,25.34399796,73.63671875,89.25452423,111.0291519,121.7331161,121.889267,137.4613953,401.6629639,465.4284058,575.9993286,668.4268799,768.8024292,18.76362038,21.74241257,26.90771484,31.22545242,35.91448212,14.42050266,14.76947689,15.98486519,12.99225426,13.99265003
LB202200000113,LBGE81FL,LB,2022,113,LB2022MIS,443.9595947,608.0304565,672.7995605,785.6140137,921.3686523,68.96140289,69.78217316,89.30963135,54.63605499,67.84606934,26.70726204,26.03080559,26.43693161,27.12778473,26.30739784,10.00143242,10.06979179,10.06979179,9.974088669,10.06979179,NA,68.50390625,0.478711337,0.499809921,0.50030154,0.489300549,0.506350875,0,0,0,0,0,28.7809906,14,0,0.069230318,0.055177927,0.560431302,0.652477741,0.474801093,22.74019241,22.81488228,23.30477333,23.78483009,23.67348862,0.752102494,35.59053802,0.341837585,1.056728005,0.394290775,0.493804455,0.433347583,0.342908889,0.429362863,0.406296015,0.580141246,0.439769447,0.306876361,0.447111398,0.452951133,30.98919296,31.46184921,31.65976524,31.34062576,31.37890625,25.96875,26.40859413,26.60651016,26.33385468,26.32565117,20.98776054,21.39205742,21.58997536,21.36653709,21.30911446,0,18.77312469,19.59895897,20.17261314,20.44187546,21.0395813,3.289453268,3.351041794,3.361328125,3.411718845,3.361718893,226.8453217,233.8429718,300.1989746,186.4028625,228.079422,2590.123047,2765.061279,3623.564941,2252.439453,2760.842773,25.88838577,26.08579636,26.34324265,26.36094093,26.10899544,25.21496964,24.58320045,24.37443542,24.79942322,25.46023941,26.04909134,25.32612801,84.66796875,80.41517639,109.5797729,116.8948135,128.431076,144.3848419,427.300293,495.1357727,612.7641602,711.0912476,817.8735352,19.95981407,23.12850761,28.62310028,33.21609879,38.20405579,14.40369701,14.75503826,15.98123646,12.98101521,13.97968674
LB202200000114,LBGE81FL,LB,2022,114,LB2022MIS,106.8810043,108.2267685,122.9008255,150.8488464,173.3503418,68.00424194,68.74230957,88.26194763,53.85121918,67.02981567,25.77750015,25.14890671,25.71293068,25.71623039,25.55794525,9.5545578,9.614236832,9.614236832,9.530686378,9.614235878,NA,60.5625,0.501686156,0.454171866,0.470714748,0.44897899,0.471980184,0,0,0,0,0,38.51007462,14,0,0.05328957,0.050262798,0.632815838,0.60832268,0.434349179,22.26612473,22.5910511,23.22137833,23.28448677,23.06517029,0.578034997,34.83518982,0.35764128,0.961094201,0.320988029,0.498645037,0.420602828,0.356321156,0.458104402,0.419895768,0.59724164,0.426241815,0.323924035,0.492551267,0.475971937,30.799263,31.26775169,31.46983528,31.15382004,31.18446159,26.00208282,26.44192696,26.64401054,26.36857796,26.35863686,21.2447052,21.65351677,21.85559845,21.62313461,21.57022667,0,18.7547493,20.03319359,20.72982597,20.85274315,20.57239532,3.27591157,3.340625048,3.345703125,3.398524284,3.348524332,222.7758636,229.6422729,295.2982788,183.014679,224.4509583,2638.351318,2818.186279,3810.87207,2265.204346,2904.734863,25.9153614,26.04042816,26.30315971,26.23741531,25.99957466,25.11969376,24.66677475,24.47944069,24.75899696,25.36714745,25.89956093,25.40088272,311.0849609,18.89326668,19.50472069,21.22086334,24.66055679,27.16519737,121.0639954,140.2833405,173.6101837,201.4685059,231.7223816,5.653064728,6.550508976,8.106700897,9.407540321,10.82024097,14.38890553,14.74729538,16.01779938,12.98108482,13.97343731
LB202200000115,LBGE81FL,LB,2022,115,LB2022MIS,261.7235718,263.3570557,337.3994446,324.9254761,343.0638428,65.78894806,67.11222076,85.0383606,52.87566757,64.96884155,25.81683731,25.86497498,25.68120956,26.42376328,26.18898582,10.90283585,11.09127617,11.09127617,10.82745934,11.08770275,NA,167.6679688,0.475927979,0.487898976,0.490582764,0.502720594,0.513734877,0,0,0,0,0,29.01205826,14,0,0.077695303,0.050730079,0.528061152,0.641963124,0.489144444,22.14920235,22.78495789,23.17642021,23.29524994,23.50292015,0.183360651,34.9533577,0.101696059,1.059294581,0.236581996,0.500665426,0.47481218,0.364238441,0.484069675,0.45234558,0.608615041,0.516017675,0.337957829,0.554232001,0.573423088,31.13752937,31.68080139,31.87380028,31.47270012,31.62449455,25.65750885,26.10730553,26.30030441,26.0303688,26.05099869,20.23469353,20.58952522,20.78252411,20.64524078,20.53679085,0,18.48156929,19.7049408,20.67163277,20.1667366,20.81685448,3.312572479,3.363614082,3.374811888,3.415740728,3.3687644,217.9306641,225.7395935,286.9884644,180.6095734,218.8647308,2315.693115,2389.848389,3079.28418,2021.969482,2404.925781,25.77672195,26.05439568,26.24219513,26.35988045,26.01818657,25.28399467,24.45941353,24.26452637,24.8841095,25.53320122,26.22545433,25.02758217,114.4560547,47.41480637,50.55158234,59.1778717,56.41761017,56.96944427,303.1324768,339.3999939,406.2697754,456.4850159,508.8783875,14.17149925,15.86701298,18.99318695,21.34075928,23.79015923,14.17632294,14.57603073,15.74969864,12.79289913,13.82363987
LB202200000116,LBGE81FL,LB,2022,116,LB2022MIS,1155.532104,1030.144531,1608.056763,1415.988647,1715.842041,67.69987488,68.32665253,87.1594162,53.13941193,66.69499207,25.78401566,25.63832283,25.95834541,26.51718521,26.46185112,9.267868042,9.295718193,9.295718193,9.256727219,9.295718193,NA,10.42708206,0.448078215,0.43126744,0.429927498,0.432332367,0.439112246,0,0,0,0,0,NA,14,0,0.056698292,0.051652841,0.571345389,0.626243889,0.44966203,22.4965477,22.52840233,23.17160606,23.72865105,23.81536865,62.61888504,28.91993523,251.8158112,165.2144165,292.6111755,0.454445511,0.352111757,0.27557382,0.357649088,0.345035404,0.510835707,0.329734564,0.221714258,0.34763056,0.354850203,30.74058151,31.19958115,31.39610863,31.10196877,31.09534264,26.08726883,26.53289986,26.72942734,26.45422554,26.42866135,21.47271347,21.90386391,22.10039139,21.84523964,21.79962349,0,19.20908165,19.41848373,20.38486481,20.94011688,21.16888618,3.288758755,3.354513884,3.361328125,3.412644625,3.362644672,222.6485596,229.2026978,292.971405,181.3459167,224.2715607,2583.306885,2733.956787,3665.874512,2097.601563,2633.384033,25.95586395,26.09608269,26.39037132,26.3205471,26.08608437,25.16825294,24.63120651,24.41429329,24.66557121,25.35272217,25.98042297,25.43881798,105.6302109,151.8133545,185.6535339,198.7717896,231.4838104,268.8843079,279.3207397,323.6639099,400.5561218,464.8312683,534.6334839,30.08187294,34.8574791,43.13850021,50.06071091,57.57816696,14.43987846,14.79529285,16.06158447,13.02346897,14.02112198
LB202200000117,LBGE81FL,LB,2022,117,LB2022MIS,537.5985107,690.4020386,733.003479,926.0254517,1015.677856,68.01309967,68.70063019,87.80954742,53.58082199,66.99209595,25.60604858,25.19066048,25.56489563,26.03534698,26.12350655,9.47191906,9.51423645,9.51423645,9.454991341,9.51423645,NA,38.56556702,0.487156063,0.441397011,0.463614404,0.462607265,0.489258915,0,0,0,0,0,41.53922272,14,0,0.0622252,0.055729639,0.596979976,0.651869774,0.471550047,22.46835899,22.30572891,23.08718681,23.43112946,23.59928513,0.500897944,31.15196609,0.304979146,1.058616281,0.334590226,0.495685816,0.429939091,0.356565922,0.433706313,0.405658066,0.599074841,0.443035364,0.324858159,0.457353979,0.454687089,30.8020401,31.26566887,31.4635849,31.16007042,31.16987991,26.04652786,26.48984337,26.68776131,26.41302109,26.39405441,21.33012199,21.75143242,21.94935036,21.70507813,21.65564346,0,19.3306675,19.42079926,20.6094799,20.82691002,21.07506561,3.286328077,3.351041794,3.358203173,3.409635544,3.359635353,223.5133667,230.2186584,294.8822937,182.6910553,225.0690155,2586.728271,2769.081055,3676.690186,2175.524902,2679.312988,25.97290039,26.09220123,26.38924599,26.3183918,26.0715065,25.16847992,24.65423012,24.43305779,24.70872688,25.38352776,25.98731422,25.44210052,155.1777344,109.4587555,124.4248505,133.3061218,151.3853302,159.1637421,644.1258545,746.3831177,923.6998901,1071.921143,1232.888184,30.07946396,34.85468292,43.1350441,50.05669785,57.57355499,14.4224472,14.7776432,16.03675652,13.0065012,14.00329781
LB202200000118,LBGE81FL,LB,2022,118,LB2022MIS,4140.810547,3420.570557,6302.171875,4789.122559,5284.450195,68.18585205,68.54404449,88.84941101,54.12492752,67.2552948,26.45715904,26.44917488,26.58354187,27.16768837,27.07853317,9.212890625,9.212890625,9.212890625,9.212890625,9.212890625,NA,9.520833969,0.40328142,0.425510854,0.424981833,0.410261482,0.453047127,0,0,0,0,0,36.4070549,14,0,0.058423642,0.060674906,0.783465743,0.546864331,0.426700354,22.83316422,23.33010864,23.57661819,23.98648262,24.22661209,6.897335529,9.997689247,74.95263672,2.631648064,87.88441467,0.370887727,0.189668551,0.246035576,0.346610039,0.29766345,0.370360404,0.140214801,0.191391587,0.334427148,0.296834022,30.58658791,31.01367188,31.23737144,30.94179726,30.94205856,25.95794296,26.38502693,26.60872459,26.31315041,26.31341171,21.37369919,21.80078125,22.02447891,21.72890663,21.72916794,0.229867861,19.20916748,20.2110424,20.56969643,20.80527496,21.37469292,3.193359375,3.266666651,3.259765625,3.315494776,3.267187595,217.7419281,223.910553,289.6282654,179.4509125,219.735672,2941.504639,3244.251465,4408.755859,2574.005615,3337.18457,25.79659081,25.94886398,26.27045441,26.02386284,25.86931801,24.86818123,24.63295555,24.64090919,24.59431839,25.30795479,25.6613636,25.52727318,225.0199738,583.7927246,604.2628784,903.0979614,768.2921753,812.6243896,1697.369141,1898.947876,2268.964844,2542.174561,2823.006348,158.1473694,176.9288788,211.4041138,236.8596191,263.0252991,14.35412693,14.718606,16.05720139,12.96476555,13.94609356
LB202200000119,LBGE81FL,LB,2022,119,LB2022MIS,3867.94751,3719.052246,3812.850586,4850.859375,5403.600098,67.82633209,68.13258362,88.14569092,53.76860428,66.88249969,26.20604706,26.29785538,26.5077076,26.98413658,26.76946259,9.141681671,9.141681671,9.141681671,9.141681671,9.141681671,NA,6.776293278,0.364764392,0.39944312,0.418210059,0.3724702,0.404543489,0,0,0,0,0,38.6663208,14,0,0.073601477,0.075980857,0.829368591,0.602923453,0.473966032,22.62982941,23.2634201,23.48305511,23.95754814,24.13430786,1.428061247,28.25929642,14.64811611,0.942125142,16.99675179,0.381430179,0.19728905,0.255249292,0.362599224,0.309717804,0.386481732,0.148020923,0.20229581,0.356849104,0.313920379,30.54842377,30.97411728,31.201231,30.90293694,30.90325546,25.95415306,26.37984848,26.60695839,26.30866623,26.30898476,21.4067421,21.83243752,22.05954933,21.76125717,21.76157379,0.03778762,19.05361176,20.22898102,20.45840263,20.93095779,21.49915504,3.180772543,3.253703833,3.247121096,3.302271366,3.25434041,215.7401276,221.6832581,286.2197266,177.5585175,217.6584167,2871.508545,3218.099121,4310.978516,2489.703613,3426.876465,25.76410484,25.9480648,26.27350616,26.03042221,25.86641502,24.83935738,24.60509491,24.63160896,24.59137154,25.32275963,25.65136719,25.5271225,234.5496979,716.6641846,656.991333,731.1217651,778.1962891,830.9467773,2156.175049,2412.241455,2882.275635,3229.334961,3586.07666,105.7664642,118.32724,141.3837433,158.4079742,175.9071655,14.34004402,14.70496368,16.0499115,12.95323181,13.93411446
LB202200000120,LBGE81FL,LB,2022,120,LB2022MIS,1412.765381,2169.94165,1255.076172,2689.236816,2720.386719,67.79798126,68.15684509,88.29662323,53.82865143,66.84373474,25.60645103,25.86284256,26.08388901,26.70468521,26.62580109,9.210113525,9.210113525,9.210113525,9.210113525,9.210112572,NA,15.20214844,0.428337902,0.435797215,0.45906949,0.448342174,0.492301881,0,0,0,0,0,38.18914795,14,0,0.072802998,0.073595844,0.823898017,0.606470644,0.473071456,22.27780914,22.95194435,23.2215004,23.68984413,23.83267212,0.127658263,18.16477013,0.404830605,1.090860844,0.33386898,0.518892109,0.41397354,0.45238471,0.509755313,0.45530802,0.659240365,0.430032462,0.455188483,0.654934406,0.579124749,30.58311653,31.00881195,31.23528671,30.93763161,30.93858528,25.95447159,26.3801651,26.60664177,26.30898476,26.30994034,21.37300301,21.79869843,22.02517319,21.72751808,21.72847176,0.001235655,18.94916725,20.04104233,20.35911369,20.67500114,21.03954315,3.191276073,3.263888836,3.25698781,3.313411474,3.265798569,216.3620605,222.4563751,287.5810242,178.3564758,218.298172,3003.445557,3303.297363,4397.61377,2544.650635,3536.156738,25.77439117,25.94194221,26.26800728,26.02311325,25.85973549,24.85294533,24.61016083,24.62400055,24.59716225,25.32164955,25.65139961,25.52815247,249.359375,317.2915955,383.3323364,285.1880798,431.41922,418.331604,3291.939209,3682.888184,4400.512695,4930.385742,5475.040527,153.6134949,171.8565521,205.3434448,230.0691833,255.4846954,14.33141899,14.69659233,16.03734016,12.94476509,13.92456532
LB202200000121,LBGE81FL,LB,2022,121,LB2022MIS,106.6274948,102.847435,103.6153641,151.089386,160.414032,69.02466583,69.61336517,90.48233795,54.87351227,68.14670563,24.88986015,25.01755714,25.41722298,25.87465858,25.22108841,9.387196541,9.394791603,9.394791603,9.384158134,9.394791603,NA,34.25,0.414236575,0.366802424,0.40625155,0.39519304,0.426037431,0,0,0,0,0,29.26577568,14,0,0.050788663,0.054971658,0.708936274,0.611724257,0.441076666,21.82551193,22.50773621,23.05376434,23.45448112,23.33058929,0.775239348,35.90161896,32.84716797,22.01292801,37.62173462,0.398457378,0.229255691,0.227212295,0.321665615,0.299711972,0.40688929,0.17846337,0.167359084,0.301172376,0.290820628,30.71870613,31.15872383,31.36497498,31.078125,31.07682419,26.00763893,26.44401169,26.65026093,26.36857796,26.36211014,21.33151054,21.76393318,21.97018242,21.69396782,21.68203163,0,18.76116753,19.99791718,20.69030571,21.03430557,21.44008827,3.257161379,3.330208302,3.324869871,3.381857634,3.331857681,224.8244781,231.8269958,300.8420105,185.5744019,227.0551147,2903.038086,3158.269043,4181.018066,2411.564209,3160.998535,25.90799713,25.9340992,26.18684006,26.02663803,25.84341049,24.94414902,24.65828514,24.41139984,24.58271027,25.20871735,25.70089149,25.423069,337.7290344,21.17629814,18.16857338,20.14871216,24.23842621,24.66790962,127.4743881,142.6131897,170.401886,190.9202576,212.0110474,5.950360775,6.657022953,7.954167843,8.911942482,9.896436691,14.41786385,14.7800045,16.08717537,13.01622391,14.00190926
LB202200000122,LBGE81FL,LB,2022,122,LB2022MIS,429.1203003,605.3636475,681.2935181,775.1832275,826.0830688,67.63544464,68.31867218,88.84664154,54.12965393,66.68013,25.98793221,25.89505577,25.90150642,26.44582939,26.28041077,9.619271278,9.645312309,9.645312309,9.608854294,9.645312309,NA,90.91894531,0.467704535,0.430004686,0.46428594,0.473437488,0.494758248,0,0,0,0,0,20.72245216,14,0,0.061032049,0.058473479,0.769074798,0.597946405,0.447235793,22.46409035,22.99139214,23.24163818,23.42754936,23.61778641,0.081867404,23.45920372,0.465048105,0.920470357,0.254481405,0.547111511,0.507196486,0.520285785,0.529835582,0.494118214,0.755154848,0.597647369,0.567394674,0.769353807,0.711899996,30.76953125,31.21028709,31.43033981,31.12122345,31.14570427,25.9371109,26.36497498,26.58502579,26.29401016,26.30039024,21.15026093,21.56497383,21.78502655,21.51237106,21.50039101,0,18.9402504,20.08772659,20.58177185,20.40927124,20.95516014,3.244140625,3.312890768,3.306900978,3.365364552,3.319661617,219.4188843,226.3322906,293.8070374,182.1660156,221.3554688,2958.250244,3137.625732,4152.193359,2636.311279,3442.541992,25.79320145,25.82987213,26.06530571,25.94104767,25.74762154,24.89744949,24.58718681,24.47202682,24.66327477,25.26325035,25.60449409,25.38129234,196.75,84.15227509,106.9408798,124.3897781,124.3583145,127.0321808,429.5786743,480.5952148,574.2409668,643.3862305,714.4605103,20.0535984,22.43515396,26.80672646,30.03456497,33.35245514,14.28945255,14.65651035,15.96746063,12.90302086,13.88124943
LB202200000123,LBGE81FL,LB,2022,123,LB2022MIS,270.8679504,302.4794312,303.0476379,311.8994751,343.4201965,65.18450928,66.09230804,85.34568787,52.51471329,64.28144836,25.75810623,25.09583282,25.98489571,26.16647148,26.12409592,9.8175354,9.895659447,9.895659447,9.786284447,9.895659447,NA,95.234375,0.471877843,0.449851573,0.494140297,0.467882484,0.46934247,0,0,0,0,0,25.8176384,14,0,0.053860743,0.051076405,0.748741388,0.583167374,0.417824447,22.15346909,22.60892296,22.90337944,23.18632507,23.58791733,0.073756218,20.84616661,0.183586717,0.949245572,0.208289877,0.520581126,0.429849416,0.413372129,0.522530019,0.47533983,0.643464208,0.441271186,0.39912644,0.679654956,0.623831928,30.80303764,31.26870728,31.49622536,31.14388084,31.21801186,25.86931419,26.29526901,26.52278709,26.22578239,26.2445755,20.98550415,21.37304688,21.60056496,21.35759544,21.32235336,0,18.54883385,20.12201309,19.82186317,20.20618057,21.05173874,3.243880272,3.303602457,3.300217152,3.350260496,3.312803984,211.4507294,218.3427124,281.6593018,175.937973,212.951828,2687.584473,2767.772949,3643.191895,2317.645996,2966.606689,25.76991653,26.00836754,26.22641945,26.11005402,25.8124485,24.95022202,24.55685806,24.55203629,24.77299118,25.44977379,25.72059631,25.47314835,482.6435547,44.40668488,53.43468094,47.61194992,50.03628922,52.80995941,159.7658234,178.7395477,213.5675964,239.2836151,265.7170715,7.459722042,8.345635414,9.971813202,11.17253494,12.40675545,14.14044189,14.51751709,15.82158375,12.77322865,13.75138855
LB202200000124,LBGE81FL,LB,2022,124,LB2022MIS,319.2009583,365.8519897,367.333313,414.7874756,450.2999268,62.61196899,63.43696213,81.36984253,50.20008087,61.73009872,25.31920433,25.89161301,25.63562393,26.3367691,25.85447693,8.905989647,8.569662094,8.638932228,8.798437119,9.087369919,NA,118.9169922,0.440182388,0.435566157,0.460073918,0.45711875,0.451776117,0,0,0,0,0,13.91182804,14,0,0.03451518,0.040113024,0.696904123,0.532720506,0.403238326,22.02789688,22.77216148,22.9726429,23.33989525,22.90989685,0.178268179,12.20518398,0.117745124,0.752325594,0.126070395,0.527983069,0.357800007,0.449957162,0.521121562,0.457947195,0.660127938,0.342048079,0.450621933,0.671683848,0.588831842,29.89036369,30.1329422,30.4295578,30.21211052,30.36783981,25.40729141,25.82213593,26.08320427,25.78281212,25.79453087,20.984375,21.56328201,21.79062462,21.41367149,21.28046989,0,18.73659134,19.65270805,20.30965996,20.34302139,19.96531677,3.104948044,3.141666651,3.140755177,3.200520992,3.17148447,194.4069061,199.2977905,255.5627594,160.6664124,195.7760468,2482.813965,2612.375488,3370.190674,2081.062988,2862.819824,25.14334297,25.93126869,26.34289169,26.09739876,25.54076195,24.27350807,23.6941452,24.22029305,24.71787834,25.77822495,25.187994,25.84513855,933.6953125,61.66177368,66.84915161,68.36410522,68.81641388,71.73270416,213.8646698,239.2631378,285.8844299,320.3082581,355.6924133,9.981633186,11.1670475,13.34298706,14.94963837,16.60111046,14.09575558,14.44834614,15.79246044,12.70684814,13.72278595
LB202200000125,LBGE81FL,LB,2022,125,LB2022MIS,338.0324097,376.1057129,388.1615295,395.7459717,390.0350342,65.11090088,64.94987488,82.49977875,50.90758896,64.18100739,25.59449959,25.93708038,26.10715866,26.79011345,26.16635895,8.38671875,8.325651169,8.333463669,8.376562119,8.399609566,NA,32.17187881,0.456151724,0.47591874,0.445061952,0.4743599,0.462997645,0,0,0,0,0,32.44989395,14,0,0.046653289,0.056820694,0.761759043,0.541178823,0.443522871,22.27269363,22.94376755,23.43375969,23.75474358,23.64583206,0.103902914,24.72324181,0.364445388,0.96061486,0.250638664,0.521709621,0.379852086,0.47894299,0.527531505,0.467749149,0.64326328,0.370001227,0.488804489,0.696663439,0.590528786,30.11901093,30.50299454,30.76367188,30.46549606,30.47434998,25.89479256,26.31015587,26.56627655,26.24635315,26.24401093,21.73229218,22.17734337,22.43020821,22.08893204,22.07473946,0,18.95088577,19.95045471,20.76036072,20.71937561,21.12530708,3.05859375,3.125,3.122265577,3.170312643,3.124869823,199.1477966,202.9683685,257.5861816,161.3929749,200.5572968,2595.875,2762.750488,3624.818359,2156.499756,2979.106445,25.19974709,25.82267189,26.24517822,26.00805855,25.67091751,24.29497528,23.9447155,24.33312988,24.43970871,25.51291275,25.36840439,25.45446587,369.7167969,58.42337036,66.44117737,64.3537674,63.48731613,59.97822952,247.7532349,277.1763,331.1851196,371.0636597,412.054718,11.55883408,12.93155575,15.45131683,17.31183434,19.22425842,14.2653904,14.62753868,16.02571678,12.88971329,13.8787756
LB202200000126,LBGE81FL,LB,2022,126,LB2022MIS,249.0736389,198.8316193,228.6098785,185.6150665,186.1383514,62.75849152,63.26666641,81.41119385,49.89231873,62.21970749,26.0059948,26.24337006,25.74879837,26.55501366,26.3770504,8.345746994,7.903081894,7.955338955,8.280729294,8.420789719,NA,71.40723419,0.485628039,0.467839748,0.474475682,0.480397552,0.48609367,0,0,0,0,0,28.15052223,14,0,0.04579024,0.04922314,0.724416018,0.536863804,0.436300367,22.47436905,23.23882103,23.11422539,23.45413971,23.47811127,0.29876855,15.91702843,0.130369678,1.000276327,0.106735826,0.528359056,0.355987042,0.499099523,0.529382288,0.464486629,0.660071373,0.343812525,0.519629478,0.734480202,0.605445564,29.94748306,30.12625885,30.44110298,30.27348137,30.33441925,25.74270821,26.14904594,26.43259621,26.10121536,26.09470558,21.60173607,22.22317696,22.48576355,21.99275208,21.91362953,0,18.9427433,20.2342701,20.4796524,20.35326385,20.57917023,3.089149475,3.122222185,3.12191844,3.183506966,3.14535594,193.8703613,197.532608,254.1591187,158.83255,195.703125,2367.375977,2680.751709,3331.250244,1962.185425,2830.762939,24.6567955,25.70667267,26.23714256,25.98957634,25.48037148,23.80206871,23.20527458,24.05799484,24.30315971,25.71251106,25.04868507,25.5528717,459.6669922,38.98247528,36.45332336,34.0442543,30.91973305,29.74615669,189.3376007,188.950119,201.3888855,201.2735443,199.3731842,8.832921982,8.814845085,9.395134926,9.389754295,9.301098824,14.14837646,14.48048973,15.84283352,12.74172688,13.7707901
LB202200000127,LBGE81FL,LB,2022,127,LB2022MIS,217.061554,198.8138733,200.4958496,186.1054535,179.1976624,62.20012283,62.86767578,81.45723724,49.66161346,61.67086411,26.10050392,26.10413361,25.90273094,26.17256927,26.4543457,8.420226097,7.936198235,8.00455761,8.332812309,8.517188072,NA,95.0078125,0.493722171,0.483073086,0.492395848,0.46674946,0.493010908,0,0,0,0,0,28.79222488,14,0,0.047130287,0.050938755,0.740712643,0.566353917,0.446243167,22.41966438,23.08036613,23.03320694,23.31187439,23.43517876,0.258197606,15.55774403,0.083374001,0.840858996,0.166312367,0.532664835,0.355038732,0.493908465,0.526948452,0.460229546,0.667301953,0.340724498,0.510243237,0.706041157,0.587186754,29.90099907,30.05837631,30.38237953,30.21987915,30.30581665,25.65911484,26.064888,26.35034752,26.02187538,26.018013,21.48077202,22.12217903,22.37782097,21.88706589,21.78862953,0,18.73882484,20.05659676,20.16367912,20.4511795,20.41601181,3.093576431,3.121223927,3.122612953,3.185546875,3.149305582,192.4208374,196.2241058,254.3594208,158.1994019,194.2203979,2330.315918,2622.313477,3320.145752,1956.335327,2760.136475,24.72530937,25.78582191,26.29130936,26.04734612,25.51947594,23.84614754,23.23560524,24.18142128,24.48817444,25.87340546,25.04377174,25.75126076,373.7832031,37.43569946,36.45006943,34.31976318,31.00142479,28.63698959,157.7385559,157.4157562,167.7785797,167.6824799,166.0992737,7.359232903,7.344172955,7.827646255,7.823163033,7.749299049,14.10507774,14.43647099,15.83247375,12.7007637,13.73146248
